sequence,frame,gt_x,gt_y,gt_w,gt_h,pred_x,pred_y,pred_w,pred_h,iou
BlurCar2,0400.jpg,300,192,100,83,367,117,122,99,0.04043704687021342
BlurCar2,0401.jpg,298,190,103,82,377,127,122,99,0.0439471007121058
BlurCar2,0402.jpg,296,205,97,83,397,127,122,99,0.0
BlurCar2,0403.jpg,298,216,96,82,397,137,122,99,0.0
BlurCar2,0404.jpg,290,207,107,86,417,117,122,99,0.0
BlurCar2,0405.jpg,268,192,106,80,427,107,122,99,0.0
BlurCar2,0406.jpg,250,182,96,79,427,107,122,99,0.0
BlurCar2,0407.jpg,244,188,106,82,427,97,122,99,0.0
BlurCar2,0408.jpg,260,205,106,93,417,107,122,99,0.0
BlurCar2,0409.jpg,280,218,88,88,397,127,122,99,0.0
BlurCar2,0410.jpg,282,213,101,82,407,117,122,99,0.0
BlurCar2,0411.jpg,280,194,109,85,407,117,122,99,0.0
BlurCar2,0412.jpg,290,185,103,85,427,97,122,99,0.0
BlurCar2,0413.jpg,306,195,105,83,447,87,122,99,0.0
BlurCar2,0414.jpg,320,206,103,79,467,97,122,99,0.0
BlurCar2,0415.jpg,293,200,114,83,467,87,122,99,0.0
BlurCar2,0416.jpg,264,183,93,80,477,97,122,99,0.0
BlurCar2,0417.jpg,234,173,101,84,497,117,122,99,0.0
BlurCar2,0418.jpg,237,177,94,83,477,117,122,99,0.0
BlurCar2,0419.jpg,227,188,93,82,497,137,122,99,0.0
BlurCar2,0420.jpg,211,193,89,81,477,127,122,99,0.0
BlurCar2,0421.jpg,215,195,100,85,487,137,122,99,0.0
BlurCar2,0422.jpg,240,191,114,91,507,147,122,99,0.0
BlurCar2,0423.jpg,267,193,89,84,487,167,122,99,0.0
BlurCar2,0424.jpg,243,198,100,81,477,167,122,99,0.0
BlurCar2,0425.jpg,216,206,93,79,477,187,122,99,0.0
BlurCar2,0426.jpg,216,211,97,79,477,197,122,99,0.0
BlurCar2,0427.jpg,258,199,98,86,497,217,122,99,0.0
BlurCar2,0428.jpg,278,190,110,90,477,207,122,99,0.0
BlurCar2,0429.jpg,275,181,100,91,497,197,122,99,0.0
BlurCar2,0430.jpg,260,180,100,85,497,197,122,99,0.0
BlurCar2,0431.jpg,244,187,103,84,487,197,122,99,0.0
BlurCar2,0432.jpg,251,193,103,83,487,197,122,99,0.0
BlurCar2,0433.jpg,298,194,101,83,497,197,122,99,0.0
BlurCar2,0434.jpg,340,191,112,89,487,187,122,99,0.0
BlurCar2,0435.jpg,352,190,103,85,467,167,122,99,0.0
BlurCar2,0436.jpg,334,178,107,87,447,147,122,99,0.0
BlurCar2,0437.jpg,305,174,108,88,447,127,122,99,0.0
BlurCar2,0438.jpg,267,175,97,86,447,147,122,99,0.0
BlurCar2,0439.jpg,238,187,100,90,427,137,122,99,0.0
BlurCar2,0440.jpg,257,206,107,83,447,117,122,99,0.0
BlurCar2,0441.jpg,286,209,110,90,467,117,122,99,0.0
BlurCar2,0442.jpg,303,204,108,94,477,107,122,99,0.0
BlurCar2,0443.jpg,291,195,107,86,477,97,122,99,0.0
BlurCar2,0444.jpg,267,191,91,80,477,117,122,99,0.0
BlurCar2,0445.jpg,238,201,102,82,467,117,122,99,0.0
BlurCar2,0446.jpg,248,219,100,81,477,127,122,99,0.0
BlurCar2,0447.jpg,265,215,105,82,457,127,122,99,0.0
BlurCar2,0448.jpg,275,196,101,86,447,117,122,99,0.0
BlurCar2,0449.jpg,270,185,105,88,467,117,122,99,0.0
BlurCar2,0450.jpg,259,193,101,81,477,107,122,99,0.0
BlurCar2,0451.jpg,254,202,108,88,487,117,122,99,0.0
BlurCar2,0452.jpg,275,214,99,80,507,107,122,99,0.0
BlurCar2,0453.jpg,292,199,102,88,517,97,122,99,0.0
BlurCar2,0454.jpg,309,182,100,85,497,87,122,99,0.0
BlurCar2,0455.jpg,324,176,104,83,497,107,122,99,0.0
BlurCar2,0456.jpg,347,193,100,86,477,127,122,99,0.0
BlurCar2,0457.jpg,352,217,115,88,477,147,122,99,0.0
BlurCar2,0458.jpg,358,213,100,89,457,147,122,99,0.001575555025065648
BlurCar2,0459.jpg,360,198,99,82,477,147,122,99,0.0
BlurCar2,0460.jpg,348,175,112,93,457,127,122,99,0.0068483953269773065
BlurCar2,0461.jpg,359,166,96,90,467,107,122,99,0.0
BlurCar2,0462.jpg,361,171,110,96,477,127,122,99,0.0
BlurCar2,0463.jpg,354,181,112,90,497,107,122,99,0.0
BlurCar2,0464.jpg,345,180,110,96,517,97,122,99,0.0
BlurCar2,0465.jpg,308,191,118,90,517,107,122,99,0.0
BlurCar2,0466.jpg,281,193,98,87,517,127,122,99,0.0
BlurCar2,0467.jpg,264,188,108,90,507,147,122,99,0.0
BlurCar2,0468.jpg,249,181,110,89,487,137,122,99,0.0
BlurCar2,0469.jpg,220,165,112,86,477,157,122,99,0.0
BlurCar2,0470.jpg,192,161,103,83,497,147,122,99,0.0
BlurCar2,0471.jpg,168,166,104,89,477,167,122,99,0.0
BlurCar2,0472.jpg,176,187,108,85,497,167,122,99,0.0
BlurCar2,0473.jpg,204,186,128,96,507,147,122,99,0.0
BlurCar2,0474.jpg,257,165,114,88,517,167,122,99,0.0
BlurCar2,0475.jpg,278,141,111,92,517,157,122,99,0.0
BlurCar2,0476.jpg,270,143,122,93,517,157,122,99,0.0
BlurCar2,0477.jpg,270,155,121,95,507,167,122,99,0.0
BlurCar2,0478.jpg,290,180,103,92,507,187,122,99,0.0
BlurCar2,0479.jpg,308,179,102,80,517,167,122,99,0.0
BlurCar2,0480.jpg,302,166,114,94,497,177,122,99,0.0
BlurCar2,0481.jpg,273,169,114,90,477,177,122,99,0.0
BlurCar2,0482.jpg,222,187,122,102,457,177,122,99,0.0
BlurCar2,0483.jpg,202,220,107,97,477,187,122,99,0.0
BlurCar2,0484.jpg,208,227,125,96,487,177,122,99,0.0
BlurCar2,0485.jpg,229,219,117,95,487,197,122,99,0.0
BlurCar2,0486.jpg,228,210,112,89,477,217,122,99,0.0
BlurCar2,0487.jpg,204,205,111,89,497,207,122,99,0.0
BlurCar2,0488.jpg,192,213,118,98,497,227,122,99,0.0
BlurCar2,0489.jpg,202,240,117,99,517,207,122,99,0.0
BlurCar2,0490.jpg,218,267,116,96,517,207,122,99,0.0
BlurCar2,0491.jpg,230,265,122,97,497,227,122,99,0.0
BlurCar2,0492.jpg,241,252,116,98,507,247,122,99,0.0
BlurCar2,0493.jpg,254,217,122,100,507,227,122,99,0.0
BlurCar2,0494.jpg,271,209,121,102,517,207,122,99,0.0
BlurCar2,0495.jpg,271,217,127,100,517,197,122,99,0.0
BlurCar2,0496.jpg,283,236,123,94,507,197,122,99,0.0
BlurCar2,0497.jpg,314,233,128,92,497,217,122,99,0.0
BlurCar2,0498.jpg,347,217,112,102,517,237,122,99,0.0
BlurCar2,0499.jpg,335,189,124,101,497,217,122,99,0.0
BlurCar2,0500.jpg,295,174,125,102,497,197,122,99,0.0
BlurCar2,0501.jpg,241,189,125,100,497,207,122,99,0.0
BlurCar2,0502.jpg,214,222,133,106,497,217,122,99,0.0
BlurCar2,0503.jpg,231,244,125,103,487,237,122,99,0.0
BlurCar2,0504.jpg,253,213,127,106,507,247,122,99,0.0
BlurCar2,0505.jpg,268,193,127,103,517,227,122,99,0.0
BlurCar2,0506.jpg,264,196,130,103,507,207,122,99,0.0
BlurCar2,0507.jpg,277,198,124,107,497,207,122,99,0.0
BlurCar2,0508.jpg,308,198,130,110,497,207,122,99,0.0
BlurCar2,0509.jpg,353,197,141,108,477,207,122,99,0.06497659906396255
BlurCar2,0510.jpg,365,199,128,109,487,187,122,99,0.020464168104124197
BlurCar2,0511.jpg,329,206,127,104,507,207,122,99,0.0
BlurCar2,0512.jpg,274,214,128,108,507,207,122,99,0.0
BlurCar2,0513.jpg,239,216,121,101,487,227,122,99,0.0
BlurCar2,0514.jpg,212,196,120,109,467,227,122,99,0.0
BlurCar2,0515.jpg,203,180,125,110,457,207,122,99,0.0
BlurCar2,0516.jpg,213,170,143,120,437,197,122,99,0.0
BlurCar2,0517.jpg,241,175,122,110,447,207,122,99,0.0
BlurCar2,0518.jpg,251,177,135,109,457,197,122,99,0.0
BlurCar2,0519.jpg,270,178,139,116,477,197,122,99,0.0
BlurCar2,0520.jpg,299,179,134,111,457,197,122,99,0.0
BlurCar2,0521.jpg,304,174,128,111,477,197,122,99,0.0
BlurCar2,0522.jpg,284,171,134,111,487,187,122,99,0.0
BlurCar2,0523.jpg,265,168,131,110,467,187,122,99,0.0
BlurCar2,0524.jpg,248,174,127,106,457,197,122,99,0.0
BlurCar2,0525.jpg,238,176,130,110,447,187,122,99,0.0
BlurCar2,0526.jpg,235,178,146,115,457,207,122,99,0.0
BlurCar2,0527.jpg,256,171,132,113,477,187,122,99,0.0
BlurCar2,0528.jpg,251,170,136,111,467,187,122,99,0.0
BlurCar2,0529.jpg,242,177,133,109,457,207,122,99,0.0
BlurCar2,0530.jpg,249,183,146,120,447,197,122,99,0.0
BlurCar2,0531.jpg,285,206,167,117,457,197,122,99,0.0
BlurCar2,0532.jpg,332,212,145,110,467,187,122,99,0.02711814717091762
BlurCar2,0533.jpg,319,195,155,121,467,197,122,99,0.022992700729927006
BlurCar2,0534.jpg,289,187,144,126,477,207,122,99,0.0
BlurCar2,0535.jpg,252,188,153,124,467,207,122,99,0.0
BlurCar2,0536.jpg,218,188,147,115,487,197,122,99,0.0
BlurCar2,0537.jpg,197,188,155,124,507,177,122,99,0.0
BlurCar2,0538.jpg,209,190,151,122,517,177,122,99,0.0
BlurCar2,0539.jpg,231,190,135,120,507,197,122,99,0.0
BlurCar2,0540.jpg,242,181,130,125,507,197,122,99,0.0
BlurCar2,0541.jpg,248,169,141,126,497,187,122,99,0.0
BlurCar2,0542.jpg,249,165,152,122,487,197,122,99,0.0
BlurCar2,0543.jpg,251,164,140,124,477,187,122,99,0.0
BlurCar2,0544.jpg,247,164,131,126,457,177,122,99,0.0
BlurCar2,0545.jpg,239,163,152,130,447,197,122,99,0.0
BlurCar2,0546.jpg,241,155,143,132,457,187,122,99,0.0
BlurCar2,0547.jpg,222,150,138,133,457,177,122,99,0.0
BlurCar2,0548.jpg,186,161,142,133,457,167,122,99,0.0
BlurCar2,0549.jpg,171,175,165,135,477,147,122,99,0.0
BlurCar2,0550.jpg,191,184,158,132,457,147,122,99,0.0
BlurCar2,0551.jpg,192,174,159,138,467,137,122,99,0.0
BlurCar2,0552.jpg,171,165,173,138,447,127,122,99,0.0
BlurCar2,0553.jpg,150,174,170,140,427,137,122,99,0.0
BlurCar2,0554.jpg,139,193,168,140,417,147,122,99,0.0
BlurCar2,0555.jpg,129,214,182,143,437,167,122,99,0.0
BlurCar2,0556.jpg,116,216,188,142,417,167,122,99,0.0
BlurCar2,0557.jpg,124,212,180,138,417,147,122,99,0.0
BlurCar2,0558.jpg,123,198,195,152,407,157,122,99,0.0
BlurCar2,0559.jpg,137,185,199,153,407,157,122,99,0.0
BlurCar2,0560.jpg,151,195,204,150,427,167,122,99,0.0
BlurCar2,0561.jpg,164,199,193,145,447,187,122,99,0.0
BlurCar2,0562.jpg,172,199,185,146,447,167,122,99,0.0
BlurCar2,0563.jpg,178,185,191,147,447,157,122,99,0.0
BlurCar2,0564.jpg,161,179,206,157,447,147,122,99,0.0
BlurCar2,0565.jpg,155,186,193,147,467,147,122,99,0.0
BlurCar2,0566.jpg,138,200,204,155,467,147,122,99,0.0
BlurCar2,0567.jpg,140,193,194,160,447,167,122,99,0.0
BlurCar2,0568.jpg,132,187,205,155,437,147,122,99,0.0
BlurCar2,0569.jpg,117,182,213,158,447,147,122,99,0.0
BlurCar2,0570.jpg,114,185,209,161,447,137,122,99,0.0
BlurCar2,0571.jpg,125,205,208,157,457,157,122,99,0.0
BlurCar2,0572.jpg,127,207,206,160,437,167,122,99,0.0
BlurCar2,0573.jpg,122,208,215,155,427,157,122,99,0.0
BlurCar2,0574.jpg,103,198,222,177,427,157,122,99,0.0
BlurCar2,0575.jpg,105,195,209,169,417,167,122,99,0.0
BlurCar2,0576.jpg,107,194,213,165,427,177,122,99,0.0
BlurCar2,0577.jpg,108,201,217,174,407,157,122,99,0.0
BlurCar2,0578.jpg,102,211,229,173,427,167,122,99,0.0
BlurCar2,0579.jpg,98,207,229,176,427,187,122,99,0.0
BlurCar2,0580.jpg,103,203,221,176,437,167,122,99,0.0
BlurCar2,0581.jpg,90,200,246,177,447,167,122,99,0.0
BlurCar2,0582.jpg,95,188,228,177,437,187,122,99,0.0
BlurCar2,0583.jpg,72,182,239,184,437,187,122,99,0.0
BlurCar2,0584.jpg,51,195,235,177,437,187,122,99,0.0
BlurCar2,0585.jpg,43,201,231,178,437,167,122,99,0.0
BlurCar3,0003.jpg,228,236,80,64,228,236,80,64,1.0
BlurCar3,0004.jpg,228,231,85,69,248,226,80,64,0.5363636363636364
BlurCar3,0005.jpg,232,231,83,66,238,236,80,64,0.7959667852906287
BlurCar3,0006.jpg,235,240,82,68,258,236,80,64,0.4946897708216881
BlurCar3,0007.jpg,229,249,89,69,268,246,80,64,0.371452928997686
BlurCar3,0008.jpg,231,253,78,66,288,236,80,64,0.10634629889020579
BlurCar3,0009.jpg,229,242,82,68,308,216,80,64,0.010773010773010773
BlurCar3,0010.jpg,229,228,81,66,318,206,80,64,0.0
BlurCar3,0011.jpg,224,221,86,69,308,206,80,64,0.008944870390653524
BlurCar3,0012.jpg,227,237,81,67,288,226,80,64,0.11173184357541899
BlurCar3,0013.jpg,225,258,78,66,288,226,80,64,0.049039640375970577
BlurCar3,0014.jpg,219,264,87,65,268,246,80,64,0.1936412983272405
BlurCar3,0015.jpg,229,245,78,71,288,236,80,64,0.10870695932591283
BlurCar3,0016.jpg,230,222,85,66,278,256,80,64,0.12403100775193798
BlurCar3,0017.jpg,233,211,81,71,258,246,80,64,0.2276679841897233
BlurCar3,0018.jpg,236,228,81,68,238,246,80,64,0.5914944594189877
BlurCar3,0019.jpg,242,239,86,67,218,256,80,64,0.34644889878742885
BlurCar3,0020.jpg,250,224,88,73,198,246,80,64,0.14116251482799524
BlurCar3,0021.jpg,251,212,83,67,188,226,80,64,0.09212678936605317
BlurCar3,0022.jpg,235,208,86,66,168,226,80,64,0.06134486826582776
BlurCar3,0023.jpg,206,213,83,65,148,216,80,64,0.1490547481149601
BlurCar3,0024.jpg,183,225,83,70,128,226,80,64,0.1714898177920686
BlurCar3,0025.jpg,194,235,96,69,128,236,80,64,0.08259587020648967
BlurCar3,0026.jpg,229,241,90,73,148,246,80,64,0.0
BlurCar3,0027.jpg,236,249,84,65,168,236,80,64,0.06139646869983949
BlurCar3,0028.jpg,213,246,89,68,148,216,80,64,0.04783342712436691
BlurCar3,0029.jpg,190,240,83,65,138,236,80,64,0.19015280135823429
BlurCar3,0030.jpg,167,231,88,72,118,236,80,64,0.20945945945945946
BlurCar3,0031.jpg,166,235,82,69,98,256,80,64,0.05645951774161929
BlurCar3,0032.jpg,179,239,93,69,118,246,80,64,0.11371754030311806
BlurCar3,0033.jpg,203,229,82,74,138,236,80,64,0.09385999217833399
BlurCar3,0034.jpg,203,217,86,69,138,226,80,64,0.08863502068150482
BlurCar3,0035.jpg,195,214,83,69,128,206,80,64,0.0719438679711434
BlurCar3,0036.jpg,192,226,88,64,128,226,80,64,0.10526315789473684
BlurCar3,0037.jpg,204,223,86,72,138,246,80,64,0.06455862977602109
BlurCar3,0038.jpg,216,217,84,72,148,226,80,64,0.07260852862082212
BlurCar3,0039.jpg,212,214,88,70,148,226,80,64,0.08964451313755796
BlurCar3,0040.jpg,206,216,85,71,138,226,80,64,0.07022930058524417
BlurCar3,0041.jpg,205,238,87,72,158,246,80,64,0.2277825711820535
BlurCar3,0042.jpg,212,267,90,68,158,266,80,64,0.17058946052905644
BlurCar3,0043.jpg,219,268,84,71,158,286,80,64,0.09993053488141312
BlurCar3,0044.jpg,212,260,80,70,148,276,80,64,0.08766233766233766
BlurCar3,0045.jpg,194,258,83,71,138,266,80,64,0.15914114303757498
BlurCar3,0046.jpg,180,266,89,73,128,266,80,64,0.18239185750636133
BlurCar3,0047.jpg,185,272,77,73,148,276,80,64,0.34447365127049695
BlurCar3,0048.jpg,194,272,90,72,128,276,80,64,0.08370702541106129
BlurCar3,0049.jpg,209,277,88,69,138,276,80,64,0.05336470588235294
BlurCar3,0050.jpg,220,282,80,70,158,296,80,64,0.10378912685337727
BlurCar3,0051.jpg,217,275,87,72,168,276,80,64,0.21106382978723404
BlurCar3,0052.jpg,217,254,89,74,168,276,80,64,0.15969883098870616
BlurCar3,0053.jpg,233,240,86,71,158,266,80,64,0.020452686119443685
BlurCar3,0054.jpg,244,233,90,75,178,256,80,64,0.06533835936097648
BlurCar3,0055.jpg,264,247,83,71,188,266,80,64,0.019250347061545582
BlurCar3,0056.jpg,255,254,90,74,198,276,80,64,0.11300075585789872
BlurCar3,0057.jpg,230,245,94,70,178,266,80,64,0.13284275755228506
BlurCar3,0058.jpg,207,235,90,73,188,256,80,64,0.3723878844799249
BlurCar3,0059.jpg,203,229,82,72,178,256,80,64,0.2895075447420751
BlurCar3,0060.jpg,205,232,89,73,158,256,80,64,0.1617
BlurCar3,0061.jpg,214,242,89,70,148,256,80,64,0.07420026500094644
BlurCar3,0062.jpg,227,244,89,73,168,246,80,64,0.13082838508712158
BlurCar3,0063.jpg,236,229,89,74,178,226,80,64,0.1294866846777306
BlurCar3,0064.jpg,237,219,85,73,178,236,80,64,0.11587348507242093
BlurCar3,0065.jpg,237,218,80,73,178,236,80,64,0.11779704232534421
BlurCar3,0066.jpg,238,220,87,72,178,236,80,64,0.10911925175370225
BlurCar3,0067.jpg,259,213,84,73,198,216,80,64,0.12116381028298127
BlurCar3,0068.jpg,280,211,83,66,218,236,80,64,0.07484787018255579
BlurCar3,0069.jpg,284,212,87,76,218,236,80,64,0.06615776081424936
BlurCar3,0070.jpg,284,231,80,75,218,236,80,64,0.08763693270735524
BlurCar3,0071.jpg,261,245,90,72,228,256,80,64,0.328294973090576
BlurCar3,0072.jpg,252,242,91,71,238,246,80,64,0.5741470708169091
BlurCar3,0073.jpg,261,227,92,72,238,256,80,64,0.26374690627353925
BlurCar3,0074.jpg,271,222,91,70,228,236,80,64,0.22000424718623912
BlurCar3,0075.jpg,276,221,89,68,218,236,80,64,0.1165300819508295
BlurCar3,0076.jpg,282,206,82,70,218,226,80,64,0.07952286282306163
BlurCar3,0077.jpg,265,181,91,69,238,206,80,64,0.2571964266019632
BlurCar3,0078.jpg,242,172,87,67,228,186,80,64,0.4694671856126694
BlurCar3,0079.jpg,216,168,87,67,208,186,80,64,0.47540762700444683
BlurCar3,0080.jpg,205,167,85,68,198,186,80,64,0.48846101324593744
BlurCar3,0081.jpg,211,168,83,69,198,186,80,64,0.45989232839838495
BlurCar3,0082.jpg,224,162,83,67,188,166,80,64,0.35048678720445064
BlurCar3,0083.jpg,225,154,90,70,168,176,80,64,0.10701822411787515
BlurCar3,0084.jpg,229,161,91,72,158,156,80,64,0.04766178978547707
BlurCar3,0085.jpg,230,181,88,73,168,166,80,64,0.0827236916150816
BlurCar3,0086.jpg,224,199,88,66,158,176,80,64,0.05543751207262894
BlurCar3,0087.jpg,221,204,86,70,148,196,80,64,0.036471901749162636
BlurCar3,0088.jpg,208,199,87,68,148,216,80,64,0.1018370607028754
BlurCar3,0089.jpg,189,191,89,70,128,216,80,64,0.081467365412101
BlurCar3,0090.jpg,188,181,86,71,128,196,80,64,0.11082525232535127
BlurCar3,0091.jpg,199,163,87,70,138,186,80,64,0.0865561694290976
BlurCar3,0092.jpg,218,166,90,67,158,186,80,64,0.0920666013712047
BlurCar3,0093.jpg,240,200,93,69,168,196,80,64,0.04341141358415483
BlurCar3,0094.jpg,247,228,91,72,188,216,80,64,0.10321361058601135
BlurCar3,0095.jpg,246,247,84,68,178,236,80,64,0.062377402903099254
BlurCar3,0096.jpg,235,238,89,72,178,256,80,64,0.12074664592650204
BlurCar3,0097.jpg,231,223,85,65,178,236,80,64,0.1519316091332107
BlurCar3,0098.jpg,227,206,82,72,158,226,80,64,0.05472636815920398
BlurCar3,0099.jpg,226,208,87,72,168,226,80,64,0.11651628089446842
BlurCar3,0100.jpg,230,212,93,71,178,206,80,64,0.16080800079215765
BlurCar3,0101.jpg,241,206,87,68,168,216,80,64,0.03819379115710254
BlurCar3,0102.jpg,242,195,89,69,168,216,80,64,0.02624624077280598
BlurCar3,0103.jpg,231,192,88,70,168,216,80,64,0.07449037911983235
BlurCar3,0104.jpg,220,204,83,72,158,226,80,64,0.08826990976853669
BlurCar3,0105.jpg,222,219,88,66,168,236,80,64,0.13196602444582556
BlurCar3,0106.jpg,254,228,91,66,188,246,80,64,0.0642816146929405
BlurCar3,0107.jpg,289,214,86,69,208,236,80,64,0.0
BlurCar3,0108.jpg,282,204,89,72,218,226,80,64,0.07457121551081283
BlurCar3,0109.jpg,259,210,82,67,208,226,80,64,0.1619047619047619
BlurCar3,0110.jpg,232,221,84,66,228,236,80,64,0.5710076605774896
BlurCar3,0111.jpg,220,220,84,68,238,216,80,64,0.5762514551804424
BlurCar3,0112.jpg,216,207,89,68,248,206,80,64,0.47368421052631576
BlurCar3,0113.jpg,217,193,83,71,238,186,80,64,0.4725230645808263
BlurCar3,0114.jpg,221,199,86,70,258,206,80,64,0.38333540295542035
BlurCar3,0115.jpg,225,210,80,69,248,226,80,64,0.39650872817955113
BlurCar3,0116.jpg,248,217,97,71,248,236,80,64,0.5301389065885052
BlurCar3,0117.jpg,284,224,94,66,258,246,80,64,0.26553419758605273
BlurCar3,0118.jpg,292,216,92,68,238,246,80,64,0.09510974201001156
BlurCar3,0119.jpg,273,206,93,67,228,226,80,64,0.16948279414794973
BlurCar3,0120.jpg,219,191,84,66,228,206,80,64,0.5592922941950578
BlurCar3,0121.jpg,154,185,94,68,238,216,80,64,0.03320768264225453
BlurCar3,0122.jpg,134,180,87,72,248,196,80,64,0.0
BlurCar3,0123.jpg,147,185,84,67,258,206,80,64,0.0
BlurCar3,0124.jpg,163,185,91,70,278,206,80,64,0.0
BlurCar3,0125.jpg,170,182,83,69,288,196,80,64,0.0
BlurCar3,0126.jpg,174,180,94,69,298,196,80,64,0.0
BlurCar3,0127.jpg,196,175,87,67,308,196,80,64,0.0
BlurCar3,0128.jpg,209,177,92,68,318,196,80,64,0.0
BlurCar3,0129.jpg,216,188,93,72,338,206,80,64,0.0
BlurCar3,0130.jpg,224,196,84,72,318,216,80,64,0.0
BlurCar3,0131.jpg,231,199,82,69,328,216,80,64,0.0
BlurCar3,0132.jpg,233,193,86,69,348,206,80,64,0.0
BlurCar3,0133.jpg,239,190,86,72,368,186,80,64,0.0
BlurCar3,0134.jpg,237,197,86,72,348,196,80,64,0.0
BlurCar3,0135.jpg,233,202,90,74,368,176,80,64,0.0
BlurCar3,0136.jpg,254,205,88,73,358,166,80,64,0.0
BlurCar3,0137.jpg,274,213,91,76,378,186,80,64,0.0
BlurCar3,0138.jpg,284,238,88,75,388,206,80,64,0.0
BlurCar3,0139.jpg,281,260,89,75,388,226,80,64,0.0
BlurCar3,0140.jpg,276,278,92,73,368,246,80,64,0.0
BlurCar3,0141.jpg,283,283,82,73,388,246,80,64,0.0
BlurCar3,0142.jpg,278,273,87,74,368,256,80,64,0.0
BlurCar3,0143.jpg,281,263,88,74,388,256,80,64,0.0
BlurCar3,0144.jpg,282,249,88,77,398,266,80,64,0.0
BlurCar3,0145.jpg,280,219,89,76,398,246,80,64,0.0
BlurCar3,0146.jpg,282,190,92,75,418,226,80,64,0.0
BlurCar3,0147.jpg,275,189,94,80,438,206,80,64,0.0
BlurCar3,0148.jpg,269,221,87,75,418,216,80,64,0.0
BlurCar3,0149.jpg,250,261,98,83,418,236,80,64,0.0
BlurCar3,0150.jpg,253,292,88,75,408,226,80,64,0.0
BlurCar3,0151.jpg,249,292,92,73,388,216,80,64,0.0
BlurCar3,0152.jpg,240,256,90,75,368,236,80,64,0.0
BlurCar3,0153.jpg,229,255,89,69,378,246,80,64,0.0
BlurCar3,0154.jpg,222,261,89,69,358,246,80,64,0.0
BlurCar3,0155.jpg,224,247,87,74,338,266,80,64,0.0
BlurCar3,0156.jpg,223,232,88,73,338,246,80,64,0.0
BlurCar3,0157.jpg,223,227,92,74,328,246,80,64,0.0
BlurCar3,0158.jpg,236,229,86,72,318,246,80,64,0.01983411467724486
BlurCar3,0159.jpg,241,218,87,73,328,236,80,64,0.0
BlurCar3,0160.jpg,237,191,86,75,338,216,80,64,0.0
BlurCar3,0161.jpg,224,166,98,74,348,196,80,64,0.0
BlurCar3,0162.jpg,225,161,90,76,368,186,80,64,0.0
BlurCar3,0163.jpg,231,175,91,72,368,196,80,64,0.0
BlurCar3,0164.jpg,241,185,94,73,358,206,80,64,0.0
BlurCar3,0165.jpg,247,183,90,76,348,206,80,64,0.0
BlurCar3,0166.jpg,236,186,88,72,338,206,80,64,0.0
BlurCar3,0167.jpg,216,187,86,70,338,206,80,64,0.0
BlurCar3,0168.jpg,188,179,91,75,338,196,80,64,0.0
BlurCar3,0169.jpg,182,172,96,76,338,196,80,64,0.0
BlurCar3,0170.jpg,206,154,81,74,318,176,80,64,0.0
BlurCar3,0171.jpg,219,131,88,79,318,156,80,64,0.0
BlurCar3,0172.jpg,214,120,91,73,318,136,80,64,0.0
BlurCar3,0173.jpg,211,118,86,76,328,136,80,64,0.0
BlurCar3,0174.jpg,209,134,91,79,328,116,80,64,0.0
BlurCar3,0175.jpg,214,143,94,76,328,106,80,64,0.0
BlurCar3,0176.jpg,232,143,87,68,318,126,80,64,0.004277004277004277
BlurCar3,0177.jpg,235,144,90,69,328,116,80,64,0.0
BlurCar3,0178.jpg,237,146,85,73,328,126,80,64,0.0
BlurCar3,0179.jpg,239,165,83,73,328,146,80,64,0.0
BlurCar3,0180.jpg,230,191,83,74,348,166,80,64,0.0
BlurCar3,0181.jpg,218,212,81,68,358,186,80,64,0.0
BlurCar3,0182.jpg,210,206,91,76,338,176,80,64,0.0
BlurCar3,0183.jpg,214,187,83,75,328,166,80,64,0.0
BlurCar3,0184.jpg,201,151,90,79,328,176,80,64,0.0
BlurCar3,0185.jpg,187,105,85,75,328,156,80,64,0.0
BlurCar3,0186.jpg,189,101,84,69,318,136,80,64,0.0
BlurCar3,0187.jpg,197,118,86,70,308,136,80,64,0.0
BlurCar3,0188.jpg,210,141,93,74,318,156,80,64,0.0
BlurCar3,0189.jpg,234,156,88,71,338,166,80,64,0.0
BlurCar3,0190.jpg,253,154,81,74,358,166,80,64,0.0
BlurCar3,0191.jpg,252,147,79,72,348,166,80,64,0.0
BlurCar3,0192.jpg,247,139,83,69,338,156,80,64,0.0
BlurCar3,0193.jpg,247,148,89,70,348,166,80,64,0.0
BlurCar3,0194.jpg,250,160,83,69,328,176,80,64,0.025042525042525042
BlurCar3,0195.jpg,242,162,81,69,348,176,80,64,0.0
BlurCar3,0196.jpg,237,170,77,70,358,196,80,64,0.0
BlurCar3,0197.jpg,238,182,81,71,368,196,80,64,0.0
BlurCar3,0198.jpg,241,179,81,73,348,196,80,64,0.0
BlurCar3,0199.jpg,246,179,86,68,358,196,80,64,0.0
BlurCar3,0200.jpg,252,169,85,73,338,196,80,64,0.0
BlurCar3,0201.jpg,254,153,78,72,348,176,80,64,0.0
BlurCar3,0202.jpg,251,165,77,71,338,166,80,64,0.0
BlurCar3,0203.jpg,239,214,84,75,348,186,80,64,0.0
BlurCar3,0204.jpg,246,251,89,72,348,206,80,64,0.0
BlurCar3,0205.jpg,258,268,86,70,358,216,80,64,0.0
BlurCar3,0206.jpg,270,273,78,67,368,226,80,64,0.0
BlurCar3,0207.jpg,260,252,85,75,368,206,80,64,0.0
